_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
2266725,4153505,2019.0,,1931.0,PRIVATE,13,Toronto Centre,110 WELLESLEY ST E,6,48,2022-12-08,93,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,5.0,4.0,5.0,,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,,4.0,4.0,,S1322,43.666837468100006,-79.3774688112,314666.097,4836105.602
2266726,4153504,2017.0,,1928.0,PRIVATE,13,Toronto Centre,138 WELLESLEY ST E,3,26,2022-12-08,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,3.0,4.0,4.0,,5.0,,,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,,,S1322,43.6668236077,-79.3771743291,314689.849,4836104.096
2266727,4153471,2017.0,,1966.0,PRIVATE,13,Toronto Centre,155 WELLESLEY ST E,18,118,2022-12-08,99,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,S1326,43.666302583000004,-79.37532155,314835.915,4836052.124
2266728,4153422,2017.0,,1983.0,TCHC,13,Toronto Centre,25 MUTUAL ST,11,97,2022-12-08,86,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,S1332,43.654312876999995,-79.374349898,314919.44399999996,4834715.511
2266729,4153454,2017.0,,1985.0,TCHC,13,Toronto Centre,145 MUTUAL ST,15,145,2022-12-08,84,Evaluation needs to be conducted in 2 years,18,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,S1328,43.659102374899994,-79.3763412035,314758.305,4835246.416999999
2266730,4153815,2017.0,,1965.0,PRIVATE,12,Toronto-St. Paul's,177 REDPATH AVE,17,148,2022-12-08,93,Evaluation needs to be conducted in 3 years,19,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,S1221,43.709723233000005,-79.393094085,313399.624,4840869.343
2266731,4153380,2020.0,,1991.0,SOCIAL HOUSING,10,Spadina-Fort York,163 PORTLAND ST,4,46,2022-12-08,82,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,S1029,43.647261855,-79.400907613,312778.179,4833929.199
2266732,4153035,2017.0,,1910.0,SOCIAL HOUSING,4,Parkdale-High Park,1387 QUEEN ST W,4,23,2022-12-08,84,Evaluation needs to be conducted in 2 years,14,4.0,5.0,5.0,3.0,5.0,4.0,,4.0,,,3.0,4.0,5.0,4.0,5.0,4.0,,4.0,,,S0436,43.640425518,-79.436224414,309929.667,4833167.036
2266733,4250262,2017.0,,1989.0,SOCIAL HOUSING,11,University-Rosedale,805 BLOOR ST W,4,24,2022-12-08,84,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,,,3.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,S1132,43.662679383000004,-79.421476232,311117.231,4835640.346
2266734,5156753,,,,TCHC,13,Toronto Centre,389 CHURCH STREET,13,120,2022-12-08,92,Evaluation needs to be conducted in 3 years,18,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,4.0,,4.0,4.0,5.0,S1328,43.6615353962,-79.378863702,314554.445,4835516.438
2266735,4250265,2017.0,,1987.0,SOCIAL HOUSING,11,University-Rosedale,153 BORDEN ST,3,45,2022-12-08,73,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,S1134,43.6622608263,-79.4069405435,312289.812,4835594.044
2266736,4153806,2017.0,,1970.0,PRIVATE,15,Don Valley West,299 ROEHAMPTON AVE,12,224,2022-12-08,94,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,N1537,,,313710.32399999996,4840865.462
2266737,4457107,2019.0,,1953.0,PRIVATE,19,Beaches-East York,1153 O'CONNOR DR,3,11,2022-12-08,88,Evaluation needs to be conducted in 3 years,15,5.0,5.0,3.0,4.0,5.0,3.0,,4.0,,,4.0,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,,S1924,43.7117264202,-79.3076717608,320283.375,4841103.25
2266738,4153412,2017.0,,1985.0,PRIVATE,11,University-Rosedale,123 D'ARCY ST,3,24,2022-12-08,63,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,2.0,3.0,4.0,,2.0,,,3.0,4.0,3.0,3.0,3.0,3.0,,4.0,3.0,,S1144,43.6540278279,-79.3972570304,313071.98699999996,4834680.315
2266739,4154994,2017.0,,1955.0,PRIVATE,12,Toronto-St. Paul's,1592 BATHURST ST,4,35,2022-12-07,79,Evaluation needs to be conducted in 2 years,14,5.0,4.0,5.0,3.0,3.0,4.0,,5.0,,,3.0,5.0,5.0,3.0,3.0,3.0,,4.0,,,S1229,43.687646650699996,-79.4205557001,311189.091,4838413.223999999
2266740,4153052,2020.0,,1918.0,PRIVATE,4,Parkdale-High Park,320 RONCESVALLES AVE,4,16,2022-12-07,91,Evaluation needs to be conducted in 3 years,13,5.0,5.0,5.0,5.0,,5.0,,5.0,,,5.0,5.0,4.0,3.0,5.0,4.0,,3.0,,,S0432,43.65001845689999,-79.4508259143,308751.234,4834231.062
2266741,4153233,2017.0,,1971.0,PRIVATE,11,University-Rosedale,277-283 ST GEORGE ST,10,74,2022-12-07,67,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,4.0,,3.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,,S1127,,,312646.701,4836883.399
2266742,4153017,2017.0,,1964.0,PRIVATE,4,Parkdale-High Park,21 MAYNARD AVE,11,117,2022-12-07,80,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,4.0,4.0,3.0,,3.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,,S0436,43.6381531633,-79.4373955962,309835.623,4832913.577
2266743,4155419,2017.0,,1964.0,PRIVATE,1,Etobicoke North,6 AUBURNDALE CRT,7,82,2022-12-07,86,Evaluation needs to be conducted in 3 years,18,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,,W0131,43.718223584099995,-79.5547061524,300376.432,4841808.712
2266744,4153235,2022.0,,1918.0,PRIVATE,11,University-Rosedale,661 HURON ST,3,15,2022-12-07,57,Evaluation needs to be conducted in 1 year,15,3.0,4.0,3.0,2.0,2.0,3.0,,2.0,,,3.0,3.0,5.0,2.0,2.0,2.0,,4.0,3.0,,S1127,43.674829239,-79.40427079199999,312503.317,4836991.544
2266745,4153659,2017.0,,1974.0,TCHC,14,Toronto-Danforth,145 STRATHMORE BLVD,14,350,2022-12-07,94,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,4.0,S1427,43.6815994878,-79.3340244095,318166.408,4837751.63
2266746,4154522,2017.0,,1956.0,PRIVATE,8,Eglinton-Lawrence,16 HOTSPUR RD,3,12,2022-12-07,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,N0823,43.73325697600001,-79.4341048887,310075.36199999996,4843467.916
2266747,4155421,2017.0,,1955.0,PRIVATE,1,Etobicoke North,2413 ISLINGTON AVE,6,52,2022-12-07,84,Evaluation needs to be conducted in 2 years,17,5.0,5.0,5.0,5.0,4.0,3.0,,3.0,4.0,,5.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,5.0,,W0131,43.7237971189,-79.5587381746,300051.989,4842428.141
2266748,4155429,2017.0,,1968.0,PRIVATE,1,Etobicoke North,2329 KIPLING AVE,5,40,2022-12-07,71,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,5.0,,5.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,,W0130,43.73188797939999,-79.5760047964,298661.68,4843328.069
2266749,4152652,2017.0,,1964.0,PRIVATE,21,Scarborough Centre,1765 LAWRENCE AVE E,7,103,2022-12-07,89,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,E2131,43.742331818100006,-79.3064455289,320374.272,4844503.53
2266750,4153006,2017.0,,1970.0,PRIVATE,4,Parkdale-High Park,70 WILSON PARK RD,3,25,2022-12-07,89,Evaluation needs to be conducted in 3 years,15,5.0,4.0,5.0,4.0,5.0,4.0,,5.0,,,4.0,5.0,5.0,4.0,5.0,4.0,,4.0,4.0,,S0436,43.638628857,-79.4424836843,309425.058,4832966.142
2266751,4153037,2017.0,,1992.0,SOCIAL HOUSING,4,Parkdale-High Park,240 DUNN AVE,5,72,2022-12-07,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,S0436,43.639805704,-79.434352266,310080.767,4833098.29
2266752,4154537,2017.0,,1957.0,PRIVATE,8,Eglinton-Lawrence,108 RAJAH ST,3,12,2022-12-07,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,,N0823,43.731024096999995,-79.43881577100001,309713.26399999997,4843231.969
2266753,4154536,2017.0,,1957.0,PRIVATE,8,Eglinton-Lawrence,110 RAJAH ST,3,12,2022-12-07,75,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,2.0,3.0,4.0,,4.0,,,2.0,4.0,5.0,4.0,4.0,4.0,,4.0,3.0,,N0823,43.73125641399999,-79.438819074,309712.979,4843257.778
2266754,4154535,2017.0,,1957.0,PRIVATE,8,Eglinton-Lawrence,112 RAJAH ST,3,12,2022-12-07,73,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,2.0,3.0,4.0,,4.0,,,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,,N0823,43.731503933,-79.438923714,309704.529,4843285.27
2266755,4228766,2017.0,,1905.0,PRIVATE,19,Beaches-East York,2218 QUEEN ST E,3,16,2022-12-07,73,Evaluation needs to be conducted in 2 years,14,4.0,3.0,5.0,4.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,4.0,4.0,3.0,,3.0,,,S1940,43.67276420899999,-79.2883036582,321855.126,4836778.436000001
2266756,4153051,2017.0,,1914.0,PRIVATE,4,Parkdale-High Park,310 RONCESVALLES AVE,4,13,2022-12-07,77,Evaluation needs to be conducted in 2 years,15,4.0,5.0,5.0,4.0,3.0,4.0,,3.0,,,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,,,S0432,43.6492006854,-79.4505020154,308777.417,4834140.227
2266757,4155003,2017.0,,1949.0,PRIVATE,12,Toronto-St. Paul's,1996 BATHURST ST,4,39,2022-12-07,63,Evaluation needs to be conducted in 1 year,16,3.0,4.0,3.0,2.0,3.0,3.0,,4.0,,2.0,3.0,3.0,5.0,4.0,3.0,3.0,,2.0,3.0,,S1224,43.6991289014,-79.425200068,310813.582,4839688.522
2266758,4152959,2017.0,,1939.0,PRIVATE,4,Parkdale-High Park,57 SPENCER AVE,3,19,2022-12-06,80,Evaluation needs to be conducted in 2 years,16,4.0,5.0,5.0,5.0,4.0,3.0,,3.0,,4.0,5.0,4.0,5.0,3.0,5.0,3.0,,3.0,3.0,,S0437,43.636137103,-79.429522246,310470.794,4832691.036
2266759,4458811,,,1951.0,PRIVATE,19,Beaches-East York,1143 O'CONNOR DR,3,12,2022-12-06,93,Evaluation needs to be conducted in 3 years,15,5.0,5.0,5.0,4.0,5.0,3.0,,5.0,,,5.0,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,,S1924,43.711582308400004,-79.307772958,320275.257,4841087.222
2266760,4153495,2017.0,,1909.0,PRIVATE,13,Toronto Centre,42 MAITLAND ST,4,27,2022-12-06,88,Evaluation needs to be conducted in 3 years,16,5.0,5.0,5.0,4.0,3.0,4.0,,5.0,,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,S1326,43.6646189341,-79.38211083729999,314292.07,4835858.618
2266761,4153494,2017.0,,1927.0,PRIVATE,13,Toronto Centre,54 MAITLAND ST,4,45,2022-12-06,92,Evaluation needs to be conducted in 3 years,15,4.0,5.0,5.0,4.0,5.0,5.0,,5.0,,,4.0,5.0,5.0,4.0,5.0,5.0,,5.0,3.0,,S1326,43.664766799700004,-79.3814874768,314342.322,4835875.113
2266762,4153493,2017.0,,1928.0,PRIVATE,13,Toronto Centre,56 MAITLAND ST,4,47,2022-12-06,92,Evaluation needs to be conducted in 3 years,15,4.0,5.0,5.0,4.0,5.0,5.0,,5.0,,,4.0,5.0,5.0,4.0,5.0,5.0,,5.0,3.0,,S1326,43.6648613167,-79.3813670243,314352.022,4835885.626
2266763,4152950,2017.0,,1962.0,PRIVATE,4,Parkdale-High Park,1 SPRINGHURST AVE,5,41,2022-12-06,87,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,5.0,3.0,,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,,S0437,43.6346126017,-79.4260955967,310747.684,4832520.944
2266764,4153219,2017.0,,1969.0,PRIVATE,11,University-Rosedale,250 ST GEORGE ST,11,64,2022-12-06,88,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,,S1127,43.672709905,-79.40239631,312654.72,4836756.26
2266765,4153232,2017.0,,1958.0,PRIVATE,11,University-Rosedale,267 ST GEORGE ST,10,63,2022-12-06,92,Evaluation needs to be conducted in 3 years,18,4.0,5.0,5.0,4.0,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,,S1127,43.673533271400004,-79.4021494997,312674.784,4836846.799
2266766,4288768,2017.0,,1967.0,SOCIAL HOUSING,14,Toronto-Danforth,444 LOGAN AVE,22,159,2022-12-06,79,Evaluation needs to be conducted in 2 years,20,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,S1434,43.665362780500004,-79.3448533882,317296.687,4835946.155
2266767,4154116,2017.0,,1968.0,PRIVATE,14,Toronto-Danforth,130 GOWAN AVE,12,160,2022-12-06,81,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,,S1421,43.6884286813,-79.3499828306,316878.417,4838507.925
2266768,4155881,2017.0,,1954.0,PRIVATE,14,Toronto-Danforth,65 A HILLSIDE DR,4,71,2022-12-06,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,5.0,4.0,4.0,,4.0,,,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1421,43.6897018875,-79.3561857803,316378.13300000003,4838648.53
2266769,4154138,2017.0,,1953.0,PRIVATE,14,Toronto-Danforth,68 HILLSIDE DR,4,44,2022-12-06,89,Evaluation needs to be conducted in 3 years,16,5.0,5.0,5.0,5.0,5.0,3.0,,4.0,,4.0,5.0,5.0,4.0,4.0,5.0,5.0,,3.0,4.0,,S1421,43.689440320600006,-79.3567711725,316330.99600000004,4838619.393
2266770,4152954,2017.0,,1964.0,PRIVATE,4,Parkdale-High Park,200 DUFFERIN ST,14,251,2022-12-06,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,S0437,43.63715205689999,-79.42709144300001,310667.098,4832802.995
2266771,4153212,2017.0,,1955.0,PRIVATE,11,University-Rosedale,85 LOWTHER AVE,8,44,2022-12-06,84,Evaluation needs to be conducted in 2 years,19,4.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1127,43.669735327,-79.40029681,312824.398,4836426.0
2266772,4153218,2017.0,,1907.0,PRIVATE,11,University-Rosedale,93-99 MADISON AVE,3,17,2022-12-06,88,Evaluation needs to be conducted in 3 years,15,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,,,S1127,,,312525.277,4836561.438
2266773,4153195,2017.0,,1913.0,PRIVATE,11,University-Rosedale,399 DUPONT ST,3,20,2022-12-06,73,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,3.0,3.0,5.0,,4.0,,,4.0,4.0,5.0,3.0,3.0,3.0,,3.0,4.0,,S1126,43.673383845500005,-79.4122210568,311862.661,4836829.316000001
2266774,4155922,2017.0,,1972.0,TCHC,4,Parkdale-High Park,3725 DUNDAS ST W,10,153,2022-12-06,78,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,S0421,43.6653702089,-79.4987991022,304881.17100000003,4835935.438999999
2266775,4156016,2017.0,,1972.0,TCHC,4,Parkdale-High Park,3735 DUNDAS ST W,10,132,2022-12-06,75,Evaluation needs to be conducted in 2 years,19,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,S0421,43.665189036,-79.499393828,304843.771,4835924.808999999
2266776,4154542,2018.0,,1950.0,PRIVATE,8,Eglinton-Lawrence,63 WASDALE CRES,3,11,2022-12-06,91,Evaluation needs to be conducted in 3 years,17,5.0,5.0,4.0,4.0,5.0,4.0,,4.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,,N0823,43.7301864621,-79.4373815956,309829.135,4843138.046
2266777,4154545,2017.0,,1960.0,PRIVATE,8,Eglinton-Lawrence,41 WASDALE CRES,3,11,2022-12-06,69,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,,3.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,,N0823,43.7305618491,-79.4356927596,309965.157,4843179.855
2266778,4273905,2017.0,,1930.0,PRIVATE,14,Toronto-Danforth,575 PAPE AVE,3,17,2022-12-06,95,Evaluation needs to be conducted in 3 years,15,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,,,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,,,S1430,43.6750307641,-79.3429590796,317447.438,4837020.51
2266779,4250634,2018.0,,1925.0,PRIVATE,19,Beaches-East York,2367 QUEEN ST E,3,24,2022-12-06,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,5.0,5.0,,4.0,,,5.0,5.0,5.0,3.0,3.0,3.0,,3.0,5.0,,S1942,43.6721682166,-79.2883005888,321855.542,4836712.225
2266780,4774556,2020.0,,1989.0,PRIVATE,13,Toronto Centre,55 MUTUAL ST,3,40,2022-12-06,73,Evaluation needs to be conducted in 2 years,14,3.0,3.0,1.0,3.0,2.0,5.0,,5.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,5.0,,,S1332,43.655606154,-79.37473438,314888.214,4834859.129
2266781,4153552,2017.0,,1988.0,SOCIAL HOUSING,14,Toronto-Danforth,841 QUEEN ST E,3,36,2022-12-06,59,Evaluation needs to be conducted in 1 year,16,3.0,3.0,5.0,3.0,2.0,5.0,1.0,3.0,1.0,,1.0,3.0,4.0,4.0,3.0,3.0,,3.0,,,S1440,43.660037777700005,-79.34386069039999,317377.858,4835354.725
2266782,4457114,2019.0,,1953.0,PRIVATE,19,Beaches-East York,1161 O'CONNOR DR,3,11,2022-12-06,88,Evaluation needs to be conducted in 3 years,15,5.0,5.0,3.0,3.0,5.0,3.0,,5.0,,,5.0,4.0,5.0,5.0,5.0,4.0,,5.0,4.0,,S1924,43.7119832675,-79.30746431600001,320300.026,4841131.821
2266783,4264094,2017.0,,2013.0,PRIVATE,13,Toronto Centre,132 BERKELEY ST,10,177,2022-12-06,100,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,,S1335,43.654807461000004,-79.365773301,315593.156,4834753.59
2266784,4153199,2017.0,,2004.0,PRIVATE,11,University-Rosedale,25 BEDFORD RD,8,62,2022-12-06,86,Evaluation needs to be conducted in 3 years,17,5.0,4.0,5.0,3.0,3.0,5.0,,3.0,5.0,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,,S1127,43.670003806000004,-79.397710763,313032.908,4836456.077
2266785,4244973,2017.0,,2005.0,PRIVATE,13,Toronto Centre,925 BAY ST,33,293,2022-12-06,98,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,S1325,43.66413332,-79.3866477012,313926.24199999997,4835804.164
2266786,4457070,,,1951.0,PRIVATE,19,Beaches-East York,1127 O'CONNOR DR,3,11,2022-12-06,63,Evaluation needs to be conducted in 1 year,15,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,2.0,,3.0,3.0,,S1924,43.710979707700005,-79.3082535422,320236.683,4841020.188999999
2266787,4153067,2017.0,,1967.0,PRIVATE,4,Parkdale-High Park,59 RONCESVALLES AVE,4,38,2022-12-06,74,Evaluation needs to be conducted in 2 years,14,3.0,4.0,5.0,3.0,4.0,4.0,,4.0,,,3.0,5.0,3.0,3.0,4.0,4.0,,3.0,,,S0435,43.6407196162,-79.44659739560001,309092.998,4833198.193
2266788,4457092,,,1951.0,PRIVATE,19,Beaches-East York,1131 O'CONNOR DR,3,12,2022-12-06,88,Evaluation needs to be conducted in 3 years,16,4.0,5.0,5.0,3.0,5.0,3.0,,5.0,,4.0,3.0,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,,S1924,43.711133073599996,-79.3081363101,320246.091,4841037.249
2266789,4326893,2022.0,,1951.0,PRIVATE,19,Beaches-East York,1135 O'CONNOR DR,3,13,2022-12-06,73,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,4.0,5.0,,4.0,,,3.0,4.0,5.0,4.0,4.0,3.0,,3.0,3.0,,S1924,43.711282299,-79.3080213624,320255.316,4841053.848
2266790,4153210,2017.0,,1952.0,PRIVATE,11,University-Rosedale,151 ST GEORGE ST,7,48,2022-12-06,91,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,3.0,4.0,4.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,S1127,43.669453576,-79.400154652,312835.898,4836394.713
2266791,4153905,2017.0,,1962.0,PRIVATE,12,Toronto-St. Paul's,30 THELMA AVE,3,32,2022-12-05,87,Evaluation needs to be conducted in 3 years,18,4.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,S1231,43.689996633,-79.41150263600001,311918.458,4838676.016
2266792,4155009,2017.0,,1950.0,PRIVATE,9,Davenport,22 ROBINA AVE,3,20,2022-12-05,86,Evaluation needs to be conducted in 3 years,14,4.0,4.0,5.0,4.0,4.0,5.0,,5.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,S0925,43.6807571729,-79.4354334131,309990.19399999996,4837646.768
2266793,4153899,2017.0,,1935.0,PRIVATE,12,Toronto-St. Paul's,448 SPADINA RD,4,32,2022-12-05,87,Evaluation needs to be conducted in 3 years,17,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1230,43.689301533599995,-79.4133235428,311771.976,4838597.666999999
2266794,4153898,2017.0,,1962.0,PRIVATE,12,Toronto-St. Paul's,464 SPADINA RD,4,25,2022-12-05,88,Evaluation needs to be conducted in 3 years,17,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1230,43.6896667969,-79.4134939158,311758.202,4838638.233
2266795,4153914,2017.0,,1920.0,PRIVATE,12,Toronto-St. Paul's,1 MALLORY GDNS,4,35,2022-12-05,89,Evaluation needs to be conducted in 3 years,15,5.0,4.0,5.0,4.0,4.0,4.0,,5.0,,,4.0,4.0,5.0,4.0,5.0,5.0,,4.0,5.0,,S1232,43.69100353899999,-79.39598868600001,313168.941,4838789.278
2266796,4153912,2017.0,,1920.0,PRIVATE,12,Toronto-St. Paul's,8 MALLORY GDNS,4,36,2022-12-05,85,Evaluation needs to be conducted in 2 years,15,4.0,5.0,5.0,4.0,4.0,4.0,,5.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1232,43.690519401,-79.396663132,313114.642,4838735.424
2266797,4250641,2018.0,,1949.0,PRIVATE,14,Toronto-Danforth,338-342 DONLANDS AVE,3,36,2022-12-05,87,Evaluation needs to be conducted in 3 years,14,5.0,5.0,5.0,5.0,5.0,3.0,,4.0,,,5.0,4.0,5.0,4.0,3.0,4.0,,4.0,,,S1422,,,317463.05100000004,4839006.188
2266798,4153875,2017.0,,1969.0,PRIVATE,12,Toronto-St. Paul's,40 DELISLE AVE,10,100,2022-12-05,90,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,5.0,3.0,,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,S1232,43.6889903412,-79.3967288082,313109.822,4838564.588
